,name,save_logs,save_predictions,save_models,zip_models,verbatim,permutation,repetition,learning_rate,weight_decay,net,feature,skip,datetime,split_percentage_train,split_percentage_val,split_percentage_test,loss_function_type,loss_function_nclasses,early_stopping_min,early_stopping_wait,hidden_size,hidden_layers,num_heads,dropout,batchnorm,residual,in_feats,out_feats,Rand-Index_All ,Mutual Information_All ,Variation of Information_All ,Rand-Index_Train,Mutual Information_Train,Variation of Information_Train,Rand-Index_Val,Mutual Information_Val,Variation of Information_Val,Rand-Index_Test,Mutual Information_Test,Variation of Information_Test,radius
134,opti_keywords-494,True,True,True,True,False,9,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:34:51,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4537643738891367,0.4814772411367653,1.8218069072776686,1.0,1.0,0.0,0.46849408201736764,0.558392030473634,0.9992211694872095,0.42430186981144913,0.45644961753328195,1.8975487371467687,2.0
135,opti_keywords-497,True,True,True,True,False,9,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:38:20,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5492713207299741,0.5420535871586314,1.6655971525914413,0.9528838264927463,0.9555893635152899,0.15570969625578357,0.7290859281037018,0.7548465545058302,0.7139634086672388,0.5116310949844356,0.5061986909744782,1.7890285409104147,2.0
136,opti_keywords-442,True,True,True,True,False,8,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:06:50,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6233257651422442,0.594372324346961,1.488948651970591,0.9784760935576429,0.9756964109283065,0.08381037891596499,0.5656147475617097,0.6015031743871326,1.1351138913410117,0.5835156941087679,0.5646363609649364,1.5938607075005162,
137,opti_keywords-161,True,True,True,True,False,3,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:25:57,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5644803422332447,0.582011879106324,1.4807051731077334,0.8665694823142537,0.870179306237902,0.4591717331720391,0.4902702438295999,0.5182222474638671,1.462754211234575,0.5201087900703838,0.5377127890854044,1.6213362699524878,2.0
138,opti_keywords-362,True,True,True,True,False,7,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:19:57,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.3484913960830419,0.4577485611251481,1.77124075811781,0.8272396086796349,0.8588846817968917,0.42123890833221145,0.24814145911210042,0.42189002299190315,1.2320138147078492,0.3346877123265729,0.4552500287362211,1.764397280687703,2.0
139,opti_keywords-24,True,True,True,True,False,1,4,0.01,0.01,GCN_Net,keywords,False,2020-01-19 18:08:01,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4767865536344895,0.45905800501112176,1.9028800741781275,0.8682485004028282,0.8310450453454438,0.5613682290712196,0.657539252623579,0.6487514723308941,0.9874272179461245,0.4280264748098452,0.4240782330288384,2.024886898794912,
140,opti_keywords-406,True,True,True,True,False,7,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:42:54,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7580200177850615,0.7262193181840519,1.0042685166564813,0.9036873613278393,0.8849501394348636,0.4167390156624111,0.7170290462436459,0.6732372432178275,1.1141716588348327,0.692283731027539,0.6679288960007397,1.2177458498028213,
141,opti_keywords-501,True,True,True,True,False,9,3,0.01,0.01,GCN_Net,keywords,False,2020-01-19 22:39:34,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5907724639472567,0.5879590837646322,1.4855011614675413,0.9813149164824244,0.9773248050827398,0.0792249319164342,0.7444096067227961,0.7628729594538352,0.680558146168579,0.5607017980224517,0.5605672899320384,1.5733587797057145,
142,opti_keywords-428,True,True,True,True,False,8,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 21:57:27,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5170594302861459,0.5051291893756288,1.7440736269714576,0.9879174902538723,0.9821113332003473,0.057101755004691945,0.5326797385620915,0.5797000072684186,0.9478064905575692,0.49842521742328916,0.49319391084777636,1.780228538668478,2.0
143,opti_keywords-539,True,True,True,True,False,9,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:02:06,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6289496249570454,0.6403148778140272,1.2764632714953645,0.7890586002519177,0.7935591929301481,0.7383929032074135,0.6070389692979874,0.6363881461574507,1.2067557197466932,0.5535668792996802,0.5764568551000673,1.4851808980004426,2.0
144,opti_keywords-101,True,True,True,True,False,2,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:52:00,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6277604371831578,0.616719044265403,1.3655222925628077,0.9090230739683395,0.9050528292297889,0.3344610461086832,0.5127711898582601,0.5878639772749956,1.3371572497244317,0.5898378738710726,0.5862419777655773,1.4694933804955106,2.0
145,opti_keywords-581,True,True,True,True,False,10,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:24:55,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5147355856590319,0.5671868414907829,1.511009811762761,0.8112654276746448,0.824140248068741,0.6189658481096414,0.5425418695563958,0.5829439088032481,1.3455089973570487,0.45946740824211413,0.5242114964291781,1.6319835546731292,2.0
146,opti_keywords-221,True,True,True,True,False,4,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:00:05,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6080290191357355,0.6105249036128816,1.3953498346530298,0.8848825402862754,0.8944714318945156,0.37596827576194425,0.39031003847638074,0.44331794849070855,1.686315479412202,0.5632003956177191,0.5694953019032447,1.5367613431427607,2.0
147,opti_keywords-20,True,True,True,True,False,1,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:03:51,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4693868858534434,0.48776473481299015,1.8378081853948747,0.9562199758002881,0.954458491950464,0.15406074361811584,0.5386043992184326,0.5652289955154292,1.2094426821874187,0.4157015802053848,0.4485669461936623,1.9760921465439207,2.0
148,opti_keywords-331,True,True,True,True,False,6,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:02:06,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6763393994504003,0.6396948776410903,1.3130943160783959,0.9758901001160328,0.9738215757032036,0.09205425158708769,0.6099502899893843,0.5938462212634045,1.277490576895001,0.6272645702624979,0.6011457530912232,1.4592122505646161,
149,opti_keywords-320,True,True,True,True,False,6,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:57:00,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5173531827785112,0.5193887004582877,1.700984803196547,0.9396114251156256,0.942152433193174,0.19575989784205827,0.6466557609802772,0.6669675497565525,0.9478742932368491,0.4801058486862809,0.4927437450718933,1.797998948066187,2.0
150,opti_keywords-556,True,True,True,True,False,10,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 23:11:54,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5890431767270669,0.5781506697328807,1.5376847940433906,0.9864782149017862,0.9873086955440877,0.04399707656703988,0.5464505056183134,0.6249164284181268,1.1146782326949545,0.563059104213916,0.5558047790951218,1.605664247595889,
151,opti_keywords-138,True,True,True,True,False,3,2,0.01,0.01,GCN_Net,keywords,False,2020-01-19 19:10:10,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5419520408536708,0.5238403308381319,1.673169926507811,0.8568337093307958,0.8488388299393015,0.5056639466736792,0.627896799726017,0.6779350659218143,0.8986430802773864,0.5233263734650675,0.504547319055283,1.7325976002725512,
152,opti_keywords-157,True,True,True,True,False,3,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:23:37,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6644782280793988,0.6293932708712481,1.3526251914052159,0.9565924316209921,0.9536693213989074,0.16598053787492484,0.6445880535796386,0.6108215388428072,1.2325657864732538,0.6223821011638139,0.5868604532453809,1.4971295866169547,
153,opti_keywords-133,True,True,True,True,False,3,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:09:11,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5497275848329831,0.5395971781720555,1.681402507924402,0.9868950692641405,0.9794529021749508,0.06428422366394893,0.7809224544261025,0.7688455040655313,0.4923958642720194,0.5267241177958604,0.5221188721450887,1.7340936397664695,
154,opti_keywords-488,True,True,True,True,False,9,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:33:35,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4707059138309426,0.4768013341287151,1.8497474534221297,0.9753367257681025,0.9779945119142868,0.07159287382145463,0.45147504385265513,0.5108970877501193,1.11234206942027,0.4430234677983297,0.4545933943714359,1.9183432453472062,2.0
155,opti_keywords-54,True,True,True,True,False,1,4,0.01,0.01,GCN_Net,keywords,False,2020-01-19 18:24:31,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5993491940257103,0.5759225114378507,1.4866548559602974,0.7134409061882734,0.6816962522991948,1.1024360196533225,0.6053054942712216,0.5698410703122514,1.390128762218489,0.5415941309345633,0.5315916151761854,1.6457738160723532,
156,opti_keywords-207,True,True,True,True,False,4,5,0.01,0.01,GCN_Net,keywords,False,2020-01-19 19:52:03,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4143330678519455,0.42805010018164963,1.8876141939472841,0.646106167158753,0.7389789708953527,0.830760819626319,0.44545028971443984,0.4612446280197793,1.5142043417493032,0.4047936851892238,0.4142513284779385,1.9312550277563254,
157,opti_keywords-510,True,True,True,True,False,9,1,0.01,0.01,GCN_Net,keywords,False,2020-01-19 22:45:37,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5904050697979807,0.5744744837891377,1.488702319877886,0.7835415728590537,0.7868146362961997,0.7402688686967873,0.5910492534303838,0.588526313227076,1.2953883113872346,0.554261719859111,0.5361490964970657,1.614837679649307,
158,opti_keywords-393,True,True,True,True,False,7,2,0.01,0.01,GCN_Net,keywords,False,2020-01-19 21:35:28,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5430439992979628,0.5387635499913614,1.603394377727462,0.7115652045787838,0.6652905731601607,1.1356922243594165,0.3859596013925149,0.44787024344023424,1.7687131161806966,0.5186280198155974,0.5242805444055786,1.6526602115782465,
159,opti_keywords-475,True,True,True,True,False,8,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:24:52,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7545160980781926,0.7194826886178419,1.0263669043742092,0.9542024354907738,0.9402805572436024,0.21753421757087876,0.7285160578841444,0.7232526854619863,0.9438130266081144,0.6618370123088486,0.633777144778583,1.3361280227889503,
160,opti_keywords-95,True,True,True,True,False,2,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:48:14,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6181386523513193,0.606147962866375,1.4164528135391845,0.889674613973056,0.8884495247942237,0.39432772925258996,0.5275345885893089,0.5740740731683426,1.396911270840865,0.5773544647336492,0.5742551042985983,1.5279758708731426,2.0
161,opti_keywords-30,True,True,True,True,False,1,1,0.01,0.01,GCN_Net,keywords,False,2020-01-19 18:09:50,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5469647615288619,0.5283203817089903,1.6473779991241169,0.8137867760909165,0.7644266896503861,0.7949043258464319,0.5427408361167142,0.5505129160935215,1.393867880266161,0.472469268992855,0.47519187730266443,1.8332201007861029,
162,opti_keywords-373,True,True,True,True,False,7,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:25:48,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5800121137577893,0.545987068337296,1.6498017844148176,1.0,1.0,0.0,0.45340725052946307,0.5046145884919071,1.1347006993600557,0.5553017486637036,0.5249303320531775,1.7208880502305077,
163,opti_keywords-270,True,True,True,True,False,5,1,0.01,0.01,GCN_Net,keywords,False,2020-01-19 20:26:30,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5666290144338871,0.5741822392691877,1.4195894507290527,0.6935908990645067,0.7049979672966045,0.9706799608680656,0.4980962011457767,0.5544252929045839,1.3970175208470794,0.5492306049038281,0.5596844646641149,1.4649458130315443,
164,opti_keywords-5,True,True,True,True,False,1,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 17:55:24,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.3091742956650137,0.40267272228563195,2.0226395524361953,0.9037367820567327,0.9251598105530835,0.2414174898720831,0.5994316274698471,0.6765676001475891,0.6764179569706137,0.2754218402765621,0.3710722121128756,2.12950353049281,2.0
165,opti_keywords-77,True,True,True,True,False,2,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:38:25,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5849986361801205,0.5750490141814564,1.518482756340076,0.9588902095311379,0.957255245111157,0.14999617430697532,0.526109524428108,0.627591207789555,1.0823107588237804,0.5566453606299914,0.5553188484710531,1.5844554050565187,2.0
166,opti_keywords-565,True,True,True,True,False,10,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 23:16:12,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5925018956112633,0.5880988916930174,1.5163699456519293,0.977167679581986,0.9754225254801867,0.08519560678915772,0.600618856934838,0.6685413250873201,0.988785925980435,0.5607014855107114,0.5641271738945871,1.596412812977578,
167,opti_keywords-13,True,True,True,True,False,1,5,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:00:11,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.46090405154211644,0.4914141985186218,1.876811114627903,1.0,1.0,0.0,0.47714949651433,0.5204691685314236,1.060268477854724,0.4369889443506777,0.47363304220239094,1.9447307006477939,
168,opti_keywords-337,True,True,True,True,False,6,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:07:27,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6763393994504003,0.6396948776410903,1.3130943160783959,0.9758901001160328,0.9738215757032036,0.09205425158708769,0.6099502899893843,0.5938462212634045,1.277490576895001,0.6272645702624979,0.6011457530912232,1.4592122505646161,
169,opti_keywords-504,True,True,True,True,False,9,4,0.01,0.01,GCN_Net,keywords,False,2020-01-19 22:41:51,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5931534108078924,0.5786947168718832,1.525116414542702,0.9748030372498199,0.9701732045657174,0.10429419557910258,0.761424495767387,0.7893959903521752,0.6150809573019003,0.5551881584792127,0.5482683953003651,1.6245368486742255,
170,opti_keywords-139,True,True,True,True,False,3,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:12:08,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.634750152648067,0.612166061770081,1.415035002782214,0.9736380982488625,0.9654710918734662,0.11931277494320192,0.6129983219193614,0.6683355587319237,0.9379130295255242,0.613958746756844,0.58684383941823,1.4954169225657696,
171,opti_keywords-229,True,True,True,True,False,4,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:05:48,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7536661824536951,0.7224230905371474,1.0192460782297337,0.8691815526060835,0.8449333413246656,0.561349641979997,0.7282876226371254,0.7492520072154729,0.8798878255611369,0.6974886850465714,0.6718159438484416,1.203183616313201,
172,opti_keywords-217,True,True,True,True,False,4,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:00:50,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6608547943985104,0.6409455354303303,1.3203744451421242,0.9820888491487959,0.9708987228423889,0.10483073597821768,0.4831000887599732,0.56713702944412,1.4052112960379968,0.6055623372580543,0.5920536280997608,1.498712588396229,
173,opti_keywords-570,True,True,True,True,False,10,1,0.01,0.01,GCN_Net,keywords,False,2020-01-19 23:17:29,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5894211505568506,0.5933094165129426,1.4603394740662,0.7938293238758348,0.7892396047034197,0.7478178709797421,0.671476805270974,0.678062553955522,1.0564955747761622,0.5422969441835774,0.5593303154322782,1.5626478978548062,
174,opti_keywords-385,True,True,True,True,False,7,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:33:14,0.08,0.02,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5565714493989553,0.5415741386162634,1.675358312045616,0.7611666601151605,0.7659064959597595,0.7772772990745249,0.7775814652807075,0.7357447882094375,0.7346507913630731,0.5475461598464115,0.5370899977542661,1.6875617144203572,
175,opti_keywords-454,True,True,True,True,False,8,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 22:12:28,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.646456254975873,0.6198002138260492,1.3852806318954172,0.8361340595183453,0.8195298531707641,0.6416721750320815,0.6214573473404426,0.608872264435283,1.3104270601950159,0.6038181993501007,0.5752995981495497,1.542104927182157,
176,opti_keywords-137,True,True,True,True,False,3,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:11:56,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4980430198986976,0.5415320683989566,1.6114376069416556,0.9118422061352112,0.9155173629754544,0.28876183763155705,0.5058375552714498,0.5905288599385722,1.1214264137023124,0.4759153294494769,0.51253875573506,1.6974294261682343,2.0
177,opti_keywords-312,True,True,True,True,False,6,5,0.01,0.01,GCN_Net,keywords,False,2020-01-19 20:51:06,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.4871353181040198,0.49266063202325483,1.8272276320779928,0.9730711901004496,0.976594590561327,0.07512934514971548,0.5507040250320012,0.5750197803511691,0.9504406920028425,0.4705769946845015,0.48092190170434024,1.8787381320935272,
178,opti_keywords-190,True,True,True,True,False,4,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 19:44:49,0.04,0.01,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.5291127946956776,0.513559590311163,1.7826378252767392,0.988225467149137,0.9813527409641282,0.061128025969963584,0.5399176954732511,0.6333451672981398,0.8193550844548252,0.5044095228065997,0.4926559654926244,1.8556388419930296,
179,opti_keywords-212,True,True,True,True,False,4,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:56:14,0.16,0.04,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6180956358091023,0.6072538679098777,1.4103575934436061,0.9046890802573007,0.908029408895933,0.32815465635227037,0.394467005753705,0.4454436151638641,1.696911895397858,0.5773483151050102,0.56534100873144,1.5561305186505505,2.0
180,opti_keywords-242,True,True,True,True,False,5,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:12:11,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.39456762155626063,0.4635988414633905,1.8504322583013773,0.9789108319600144,0.9794934911186088,0.06494000394672739,0.36269881618127675,0.4019227132408298,1.3118307095083344,0.3803187917728797,0.4542914022213742,1.86836407520351,2.0
181,opti_keywords-349,True,True,True,True,False,6,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:13:08,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7609761463804332,0.7146207454628084,1.0438108765329588,0.828787955188406,0.782351081751691,0.7771446374198128,0.7048175768785236,0.6845923150595408,1.0855247456936645,0.7322906054763287,0.6954471388894313,1.1193421839391187,
182,opti_keywords-479,True,True,True,True,False,8,5,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 22:26:00,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6371661016276589,0.6343360686729953,1.3159584458635027,0.808189632282627,0.7995320836011106,0.7223494991158388,0.632541904397304,0.6209894265506432,1.2770363760883972,0.5575519143731728,0.5687650322968513,1.5419830266237549,2.0
183,opti_keywords-280,True,True,True,True,False,5,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 20:33:54,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7232113910281992,0.6796391469546876,1.1684824895706236,0.9682713434666671,0.9613104948138338,0.13774966747878148,0.5870438399634071,0.6326667359957074,1.226635105693438,0.6804733757154067,0.6428189100411932,1.2953320701012583,
184,opti_keywords-170,True,True,True,True,False,3,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:33:23,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6375447543267311,0.641449022830722,1.2777167550551987,0.7826762303248269,0.8006288320696618,0.7082697113109009,0.6125666862981313,0.6366412954720306,1.2531410804417367,0.5714265734097399,0.573418162538336,1.504885553791425,2.0
185,opti_keywords-589,True,True,True,True,False,10,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 23:29:54,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7410949730963287,0.7070546074038485,1.072345156933829,0.8942003281825777,0.8575947947788826,0.5151741393662568,0.6331254697635554,0.6611137156067309,1.1951497349301285,0.6775860833945747,0.6505708020259207,1.27209279306582,
186,opti_keywords-47,True,True,True,True,False,1,1,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 18:20:24,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6261299956987721,0.6235037019695548,1.352371539024233,0.8147019135496614,0.8057335506289759,0.6919407239703954,0.6466611111187018,0.6427488290152011,1.1753675191826423,0.5326015761957137,0.5476593605466759,1.6226134829629268,2.0
187,opti_keywords-291,True,True,True,True,False,5,3,0.01,0.01,GCN_Net,keywords,False,2020-01-19 20:37:19,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6536722832576399,0.6426473472598512,1.2930947266271042,0.7027850021309434,0.6953702349132372,1.0979565644554867,0.66422570142818,0.655687971702136,1.163410520539172,0.6269145136354001,0.6235866057751626,1.3561373174483844,
188,opti_keywords-112,True,True,True,True,False,2,3,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:59:37,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7525804531731012,0.7152625260738249,1.0398689491478748,0.9084850451087741,0.8916558475147907,0.389334508708588,0.7099124595276453,0.6762641220902411,1.130755589179533,0.6782775783044687,0.6496999126803856,1.2789244764439007,
189,opti_keywords-9,True,True,True,True,False,1,4,0.01,0.01,GCN_Net,keywords,False,2020-01-19 17:57:20,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.32133666563242347,0.33375469346509656,2.0898165032665226,0.5411990209814836,0.6033100206276283,1.1687304633106934,0.6368584409158382,0.6503281030235809,0.7848266516252957,0.2899534353633261,0.3133418126234656,2.1606801788244168,
190,opti_keywords-34,True,True,True,True,False,1,2,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 18:14:04,0.16,0.04,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.6789523914585325,0.6528416756349502,1.2741274281241934,0.9753883678507906,0.9681962277039169,0.11103463151089699,0.6175146092327183,0.6674070801384738,1.0847570132860116,0.6199690413970415,0.6063103845674371,1.4460941986249978,
191,opti_keywords-146,True,True,True,True,False,3,4,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:16:48,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.49118024839775254,0.5365672522339227,1.6266539731970173,0.9078028213002967,0.9187325946383386,0.27716022837336496,0.5552758047589664,0.6554902649390565,0.9375424460764856,0.47236294049781513,0.5106390848111656,1.7028007707009827,2.0
192,opti_keywords-563,True,True,True,True,False,10,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:14:26,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5118140970635053,0.5434731243525385,1.6052149397541946,0.965093096080084,0.9631465986312522,0.12724668778502712,0.46440225972841154,0.6110425759763981,1.1493723216412208,0.47410984773783443,0.5180704301679947,1.6656806910828361,2.0
193,opti_keywords-285,True,True,True,True,False,5,1,0.01,0.01,GCN_Net,keywords,False,2020-01-19 20:34:54,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6315025778065322,0.6265438359645445,1.3002321398663783,0.7118321092436066,0.7080859404343368,1.0147743096181423,0.6920335009288504,0.6824607402748712,1.0396264830539304,0.5847970976063995,0.5899463687100204,1.4219112725108838,
194,opti_keywords-173,True,True,True,True,False,3,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 19:35:06,0.32,0.08,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.6397468205709533,0.6414935434155504,1.2753650582667144,0.7868303295926595,0.8040812086217592,0.6948056397136471,0.5850809025285745,0.6092001105209309,1.3465384447822366,0.5762236368060922,0.5763232814744629,1.491929472904149,2.0
195,opti_keywords-560,True,True,True,True,False,10,2,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 23:14:24,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5118140970635053,0.5434731243525385,1.6052149397541946,0.965093096080084,0.9631465986312522,0.12724668778502712,0.46440225972841154,0.6110425759763981,1.1493723216412208,0.47410984773783443,0.5180704301679947,1.6656806910828361,2.0
196,opti_keywords-267,True,True,True,True,False,5,5,0.01,0.01,GCN_Net,keywords,False,2020-01-19 20:24:36,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.5328202909117895,0.5520048154683951,1.6056278850594463,0.9513183097888027,0.9515487105365343,0.16965869117337906,0.6375039873904641,0.6303484424639741,1.0231736728523453,0.49720775064718153,0.5257691786776635,1.6823012119154104,
197,opti_keywords-248,True,True,True,True,False,5,3,0.01,0.01,LGNN_Net,keywords,False,2020-01-19 20:16:07,0.04,0.01,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.39456762155626063,0.4635988414633905,1.8504322583013773,0.9789108319600144,0.9794934911186088,0.06494000394672739,0.36269881618127675,0.4019227132408298,1.3118307095083344,0.3803187917728797,0.4542914022213742,1.86836407520351,2.0
198,opti_keywords-261,True,True,True,True,False,5,3,0.01,0.01,GCN_Net,keywords,False,2020-01-19 20:21:20,0.08,0.02,0.6,nll,all,150,80,100,1,,0.2,False,,1433,7,0.3565001074192102,0.33002884438614954,2.0978605580715763,0.5291534163514751,0.5183399182737504,1.4940033663072396,0.49827818993840756,0.4991786449829339,1.2941447409391844,0.354339352672272,0.3273693216963447,2.0997561705293353,
199,opti_keywords-415,True,True,True,True,False,7,4,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-19 21:48:22,0.32,0.08,0.6,nll,all,150,80,50,2,1.0,0.2,True,False,1433,7,0.7558405734535302,0.7175526771539634,1.0323161528457971,0.903857392822063,0.8876043507594085,0.4060291529528577,0.7443633779687461,0.7030252097953417,1.005226996660236,0.6850492442354577,0.6515267734228217,1.2727131931315818,
