,name,save_logs,save_predictions,save_models,zip_models,verbatim,permutation,repetition,learning_rate,weight_decay,net,feature,skip,datetime,split_percentage_train,split_percentage_val,split_percentage_test,loss_function_type,loss_function_nclasses,early_stopping_min,early_stopping_wait,hidden_size,hidden_layers,num_heads,dropout,batchnorm,residual,in_feats,out_feats,Rand-Index_All ,Mutual Information_All ,Variation of Information_All ,Rand-Index_Train,Mutual Information_Train,Variation of Information_Train,Rand-Index_Val,Mutual Information_Val,Variation of Information_Val,Rand-Index_Test,Mutual Information_Test,Variation of Information_Test,radius,sparsemax
519,hyper1-949,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 07:42:09,0.32,0.08,0.6,nll,all,50,30,100,3,1.0,0.2,False,True,1433,7,0.7813355632615228,0.7440905155545104,0.9344220811396169,0.9551908111032645,0.9413431098765266,0.21221461114390205,0.816995635696021,0.8246719528351935,0.6205430309397126,0.6945664925123276,0.6568934952271904,1.2438360942222837,,False
520,hyper1-585,True,True,False,False,False,2,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 05:04:41,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.0,False,True,1433,7,0.7620354614446152,0.7271013768146114,0.9977132385127172,0.961576841987107,0.9585473952809811,0.1493373203849222,0.736504246656558,0.6959306764387794,1.061516886650733,0.6671813301213665,0.6452868244619855,1.2952895071136288,,False
521,hyper1-1273,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 09:52:11,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.0,False,True,1433,7,0.7914981055553163,0.7513443517880265,0.9092205893177501,0.9817615274117906,0.9789640920912883,0.07583904719675294,0.7342625153685693,0.7282463889653445,0.9489098050698241,0.7036544497969173,0.6685351541963888,1.2100123654337214,,False
522,hyper1-468,True,True,False,False,False,2,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 04:19:38,0.32,0.08,0.6,nll,all,50,30,100,3,1.0,0.2,False,False,1433,7,0.7397769741676199,0.7057998072488627,1.0759553135242412,0.8620276772919844,0.8438628684241269,0.5626411493527042,0.6845980477703272,0.6649143843494271,1.1774818111128758,0.6838564919130506,0.6557078627234075,1.257052177440618,,False
523,hyper1-82,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 01:40:53,0.32,0.08,0.6,nll,all,50,30,100,3,1.0,0.0,True,False,2708,7,0.702587635654902,0.6657888627496438,1.2305925360066818,0.9915621340012766,0.985483074489337,0.05227955557245334,0.7180855863606483,0.7051263733875788,1.0105088781235665,0.5621885910201261,0.5494180332047464,1.6663080283122285,,False
524,hyper1-1214,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 09:26:59,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.2,True,False,2708,7,0.690587395443555,0.6546852354409296,1.2690940423541313,0.8980076424442572,0.8792373364252568,0.43579973382995174,0.6122189684421444,0.6244963565195101,1.3231507600760266,0.5983736082393561,0.5726016613257734,1.5704654127982098,,False
525,hyper1-251,True,True,False,False,False,1,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 02:49:57,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.0,True,True,2708,7,0.6944437075705218,0.6640227448024425,1.235105151996438,1.0,1.0,0.0,0.6656144288237041,0.6447296697072683,1.2103805161589207,0.5525242168177263,0.547183060816436,1.6701848165191726,,False
526,hyper1-898,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 07:18:19,0.32,0.08,0.6,nll,all,50,30,50,2,1.0,0.0,True,False,1433,7,0.7599434342593115,0.7173927487583517,1.0286987715549354,0.990102761257027,0.9852804126891143,0.053198506639580145,0.7666894918204261,0.7494591923262235,0.8838009223992631,0.6527918903610171,0.6146102392047504,1.3919858236372171,,False
527,hyper1-323,True,True,False,False,False,2,1,0.01,0.0,GCN_Net,node_id,False,2020-01-14 03:25:29,0.32,0.08,0.6,nll,all,50,30,50,1,,0.2,True,,2708,7,0.5365306022879976,0.5289091082978672,1.7269311297512595,0.6714600749297975,0.668071603152837,1.1960642882502346,0.4686203370545359,0.4577217285359051,1.8999685719502923,0.4793875276293296,0.48738101620742547,1.8790809319184094,,
528,hyper1-101,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 01:51:32,0.32,0.08,0.6,nll,all,50,30,50,2,1.0,0.2,False,True,1433,7,0.7512814147617913,0.721073203672541,1.0246313906158644,0.9947384378130965,0.9893464750862138,0.03835258982744527,0.6884772451477136,0.6863936150125853,1.065641445702783,0.6401303113169169,0.6295426045411855,1.3661502449519247,,False
529,hyper1-1004,True,True,False,False,False,4,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 07:57:52,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.2,False,False,2708,7,0.6865826661255299,0.6594381918541421,1.2538325800153713,0.840359994194914,0.8155890466601912,0.6657447170946571,0.6666914654523725,0.6744805959076113,1.152635507933101,0.6102230624546285,0.594643410125663,1.4915762379629118,,False
530,hyper1-30,True,True,False,False,False,1,1,0.01,0.0,GCN_Net,keywords,False,2020-01-14 01:17:37,0.32,0.08,0.6,nll,all,50,30,100,2,,0.2,False,,1433,7,0.13047840947572079,0.28976406605420363,1.9800385261218878,0.1423095169570745,0.31403646468275237,1.9046846645427764,0.16354962093550449,0.31485236585360676,1.874499317895464,0.12186781351495106,0.27237031170488796,2.013690211248212,,
531,hyper1-43,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 01:21:50,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.0,True,True,2708,7,0.7078170982361118,0.6703889705348405,1.2055259935230045,1.0,1.0,0.0,0.6539643827044828,0.6277369168482717,1.2545267506635063,0.5759668835062903,0.555784918043397,1.628722466107519,,False
532,hyper1-764,True,True,False,False,False,3,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 06:18:43,0.32,0.08,0.6,nll,all,50,30,50,3,3.0,0.2,False,False,1433,7,0.7346777968321851,0.7051168727427435,1.0784134672982528,0.8629979978106873,0.841539002313387,0.5750070656322999,0.762209700150733,0.7771976765235202,0.7902088289200195,0.670155556781035,0.6442017566594909,1.2915418203668487,,False
533,hyper1-582,True,True,False,False,False,2,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 05:03:36,0.32,0.08,0.6,nll,all,50,30,50,2,1.0,0.2,True,False,1433,7,0.7482288203747616,0.716160886611405,1.0377821672346772,0.8785355104618744,0.8582552725979776,0.5110096396141501,0.671462792591582,0.6482431924525871,1.2289059527713802,0.6911129570920737,0.6689978719643151,1.2081645284788674,,False
534,hyper1-11,True,True,False,False,False,1,1,0.01,0.0,GCN_Net,node_id,False,2020-01-14 01:15:09,0.32,0.08,0.6,nll,all,50,30,100,1,,0.2,True,,2708,7,0.6184851041476872,0.5865793728806566,1.517286804433419,0.8055575248761322,0.7838490995272946,0.7808137066431611,0.6776723701876989,0.648776195770706,1.191014397627952,0.5206693972284907,0.502946421942017,1.8282698212766155,,
535,hyper1-114,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 01:56:14,0.32,0.08,0.6,nll,all,50,30,50,3,1.0,0.0,True,False,1433,7,0.7412748913901267,0.7074492135454558,1.0707510123852528,0.9665982375697746,0.9426752388877534,0.20621860349455723,0.8074426559335176,0.7790875017911622,0.7470197518280481,0.6227576600822476,0.6107143562868825,1.4286419799590715,,False
536,hyper1-1130,True,True,False,False,False,4,1,0.01,0.01,GCN_Net,node_id,False,2020-01-14 08:52:46,0.32,0.08,0.6,nll,all,50,30,100,1,,0.2,False,,2708,7,0.6551367282857428,0.6342233137414739,1.341433034645783,0.7638291798104443,0.7210487649048847,1.006696704302784,0.6207896998527456,0.675183435361354,1.135993881970546,0.6029062041821897,0.5935067562124795,1.4878340956113756,,
537,hyper1-1204,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 09:20:18,0.32,0.08,0.6,nll,all,50,30,100,3,1.0,0.2,False,False,2708,7,0.6792953862096552,0.6479803316000758,1.2922032047379424,0.8773210125879326,0.8517282820500844,0.5328690967252152,0.6030322868262199,0.6273401402432057,1.3200853568428386,0.5909071826020722,0.571415561440213,1.5732216068640623,,False
538,hyper1-217,True,True,False,False,False,1,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 02:32:06,0.32,0.08,0.6,nll,all,50,30,50,3,3.0,0.0,False,True,2708,7,0.71182140802611,0.6775464861039038,1.1857120508866816,0.9979418591768899,0.9963295320548698,0.013212860484834277,0.7101247442109497,0.6981553241286353,1.0291092599398022,0.5736141148770948,0.5605929048797107,1.621233201680368,,False
539,hyper1-1175,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 09:04:11,0.32,0.08,0.6,nll,all,50,30,50,3,1.0,0.2,True,True,2708,7,0.7172469790022904,0.6880665574067617,1.1491779570186056,0.9398020106577356,0.9282004130325696,0.2591843038899544,0.6186763815110011,0.6567381701896844,1.2167785033290173,0.6206859157719401,0.6016285416523357,1.4678233743269544,,False
540,hyper1-709,True,True,False,False,False,3,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 05:52:01,0.32,0.08,0.6,nll,all,50,30,100,2,1.0,0.2,False,True,2708,7,0.6913141591580435,0.6548118051616969,1.2705010889167898,0.9792767130587826,0.9720281499879779,0.10127678205125434,0.6753454891343389,0.6637580325492185,1.1987288519282173,0.5624318961413779,0.5369290590282609,1.6999658381178846,,False
541,hyper1-916,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 07:25:01,0.32,0.08,0.6,nll,all,50,30,50,3,1.0,0.2,False,False,1433,7,0.7554675579285399,0.7176961433483614,1.0321219403433264,0.8882688627286928,0.8666733712856277,0.48259393221798375,0.7538138818359618,0.752452882992799,0.8791427980782007,0.6912842547882219,0.6544566613570989,1.2548297909775727,,False
542,hyper1-1271,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 09:50:42,0.32,0.08,0.6,nll,all,50,30,100,3,1.0,0.2,True,True,1433,7,0.7848591961335848,0.7485723984416212,0.92039823999932,0.9304337438565334,0.9085936691240164,0.3290431961911455,0.7326520267632111,0.749102074021943,0.8754592373055363,0.7170841949214053,0.6892522771456652,1.1373393514142855,,False
543,hyper1-499,True,True,False,False,False,2,1,0.01,0.01,GCN_Net,keywords,False,2020-01-14 04:29:24,0.32,0.08,0.6,nll,all,50,30,50,1,,0.2,True,,1433,7,0.6251505215487861,0.6063674075658365,1.4239155833551354,0.7315408930384972,0.7025609512883809,1.0610168420249924,0.580937136876889,0.5653694211379784,1.4850898189451205,0.5766540868226583,0.5724198550428746,1.546057813356116,,
544,hyper1-892,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 07:15:14,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.2,False,False,2708,7,0.7191131740227935,0.6839352583434212,1.1546631494872717,0.9239905486554062,0.9150121171281749,0.30741431855434875,0.7346033944931755,0.715365248776538,1.0109090044786089,0.6207522730667598,0.5910689815746714,1.4839129198068606,,False
545,hyper1-1161,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 08:59:11,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.0,False,True,2708,7,0.711371184361079,0.6769718555682195,1.1893365898227009,0.9786050071308402,0.9764803132699674,0.08466983922017235,0.6220510818023771,0.6531613788780786,1.2237864835471415,0.5922166534369266,0.5733517125307123,1.572026007086615,,False
546,hyper1-618,True,True,False,False,False,2,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 05:18:56,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.0,True,False,1433,7,0.7709912920161873,0.7380594499207253,0.9584096072660113,0.9625091055073902,0.9505213034540695,0.17804716790547204,0.736348311421632,0.7224649830641531,0.9689225578732001,0.6792865279975222,0.6605877329577076,1.2417543004799403,,False
547,hyper1-922,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 07:28:05,0.32,0.08,0.6,nll,all,50,30,50,3,3.0,0.0,True,False,1433,7,0.7349410935448177,0.7000840500490474,1.0860842817370795,0.9246570308335864,0.9087742478421681,0.3286390194577691,0.771594079932975,0.7504659467794654,0.8823823979089953,0.6412111532174803,0.6115979812724278,1.392249234903669,,False
548,hyper1-1037,True,True,False,False,False,4,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 08:12:29,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.2,False,True,2708,7,0.6950457905252683,0.6575276570607915,1.2574548694635452,0.992871345618474,0.9889593013151835,0.03980081755381626,0.5956734478537228,0.639134881081079,1.2716817266099731,0.5686583486978236,0.5412605737785936,1.6842163324038064,,False
549,hyper1-10,True,True,False,False,False,1,1,0.01,0.0,GCN_Net,node_id,False,2020-01-14 01:15:02,0.32,0.08,0.6,nll,all,50,30,100,1,,0.2,False,,2708,7,0.6518959991867068,0.6298121148141781,1.3425812339169134,0.7618017864416157,0.7317682232981828,0.9620979713105884,0.726512645023047,0.7065819937044818,0.9844478544191304,0.5865618127960152,0.579586684104189,1.523624876927482,,
550,hyper1-181,True,True,False,False,False,1,1,0.01,0.01,GCN_Net,keywords,False,2020-01-14 02:21:20,0.32,0.08,0.6,nll,all,50,30,50,2,,0.0,True,,1433,7,0.6540502860257158,0.6227254654505503,1.375308342641656,0.912925539988533,0.8821983703283948,0.4232205927621844,0.6435116101085805,0.6096572209330348,1.31150579691564,0.5339497831319738,0.5259878930820955,1.7313333050831037,,
551,hyper1-656,True,True,False,False,False,3,1,0.01,0.0,GCN_Net,keywords,False,2020-01-14 05:33:58,0.32,0.08,0.6,nll,all,50,30,50,1,,0.0,False,,1433,7,0.556912353480805,0.5353409450305875,1.5644729376890545,0.645900059982171,0.6226315472499045,1.2626944023613844,0.567770439133155,0.5724118718281412,1.411621535160863,0.5108796974191487,0.4917522435321792,1.7012902466889963,,
552,hyper1-463,True,True,False,False,False,2,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 04:17:47,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.2,True,True,1433,7,0.7447534023868211,0.7137478341920798,1.050482363338912,0.9372608386941912,0.9181792311610861,0.2952100694172177,0.7241945859277609,0.674498757423617,1.1392946584249337,0.6518583157013607,0.6401967106247674,1.3207048006083641,,False
553,hyper1-623,True,True,False,False,False,2,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 05:22:01,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.2,True,True,1433,7,0.7749688035303496,0.7329753704603178,0.97461424148507,0.9671375172929192,0.9585215458630172,0.14925542025666783,0.7204176661881827,0.6763997908012511,1.1248464185434663,0.6869678986903904,0.6548258682995579,1.2586778597740218,,False
554,hyper1-1230,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 09:32:38,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.2,True,False,1433,7,0.7658540415896533,0.7246650937699922,1.0094359738094911,0.882330186517973,0.8524612591144441,0.5326679059882271,0.7389807916787982,0.7478370607229896,0.8851990875616425,0.7091501296001563,0.6745892265877451,1.1912046284516702,,False
555,hyper1-346,True,True,False,False,False,2,1,0.01,0.0,GCN_Net,keywords,False,2020-01-14 03:28:36,0.32,0.08,0.6,nll,all,50,30,100,1,,0.2,False,,1433,7,0.7159892293440374,0.6928674556441421,1.1174591134751233,0.9225987747898314,0.9143928280223107,0.3078913707455917,0.6064018075946256,0.6005321993601682,1.3778828757500134,0.6293365729818038,0.6186494756253101,1.384454034931212,,
556,hyper1-423,True,True,False,False,False,2,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 04:00:47,0.32,0.08,0.6,nll,all,50,30,50,2,1.0,0.2,True,True,1433,7,0.7835037588640597,0.7429708280362114,0.9399310106726113,0.9544320507860767,0.9432482900921357,0.20432221505042492,0.7216102582993517,0.6793393577388619,1.125068376471591,0.7048445144317095,0.6743305441453648,1.1896151999381157,,False
557,hyper1-52,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 01:25:25,0.32,0.08,0.6,nll,all,50,30,50,3,1.0,0.2,False,False,2708,7,0.6808559387213464,0.6427988697840525,1.314921372115017,0.9287766902078027,0.9082914154445112,0.33064699094850747,0.6764240744389752,0.6616905272571807,1.1552797589307278,0.5611712909966,0.5424788475524308,1.6910629750221315,,False
558,hyper1-51,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 01:25:02,0.32,0.08,0.6,nll,all,50,30,50,3,1.0,0.0,True,True,2708,7,0.6916630239782087,0.6564480172891892,1.2643337864372666,1.0,1.0,0.0,0.62016848244763,0.6301508074728935,1.2671112474001807,0.5544929242204495,0.5398067441686524,1.7009191389767118,,False
559,hyper1-731,True,True,False,False,False,3,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 06:05:10,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.0,True,True,2708,7,0.6606304071174047,0.634971786101386,1.3342337300361122,0.9017223298665404,0.8927918235598575,0.38679809423244027,0.6726690261679309,0.6618739658187467,1.2042437331711024,0.5474341804578683,0.531085036154213,1.7039969068371603,,False
560,hyper1-933,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 07:33:27,0.32,0.08,0.6,nll,all,50,30,100,2,1.0,0.2,False,True,1433,7,0.7858894048710939,0.7495472483545075,0.9155787623293232,0.9790237616570658,0.9740506086907406,0.09382848601614979,0.7553154242530588,0.7536546097596155,0.8742657588331304,0.6986151979111391,0.663965698401818,1.220795542456608,,False
561,hyper1-1228,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 09:31:49,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.2,False,False,1433,7,0.7715511593541331,0.7361320891037383,0.9668337678287005,0.8806910439537747,0.8526631776098758,0.5314663240949673,0.7562147543727995,0.7671864912485042,0.8158903212969122,0.7174926081188351,0.6890759818647177,1.1377212302540123,,False
562,hyper1-425,True,True,False,False,False,2,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 04:01:35,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.0,False,True,1433,7,0.7537957567130225,0.7152742390037435,1.0393455634138116,0.9731385128115835,0.9704457190035728,0.10646555535412006,0.7066643887367595,0.6550904778028942,1.2001391403426203,0.6535133408549363,0.6284232655242847,1.3542942790085823,,False
563,hyper1-70,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 01:33:25,0.32,0.08,0.6,nll,all,50,30,100,2,1.0,0.2,True,False,2708,7,0.6993680355366595,0.6585309268171691,1.2534689610781538,0.9541109357398863,0.9416177882068922,0.20968271995165777,0.7037032182024802,0.6608973345368531,1.1536187556467827,0.5755972154587611,0.5550581162709325,1.6403134608934127,,False
564,hyper1-1149,True,True,False,False,False,4,1,0.01,0.01,GCN_Net,keywords,False,2020-01-14 08:55:18,0.32,0.08,0.6,nll,all,50,30,100,2,,0.0,True,,1433,7,0.539889997790142,0.5168928161373587,1.7478307984924757,0.5729459084829484,0.5411453332968295,1.6265916308775674,0.5598426566057645,0.5826287129481517,1.4580936701966793,0.5200542929987368,0.5030320994912642,1.796516576219378,,
565,hyper1-200,True,True,False,False,False,1,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 02:25:26,0.32,0.08,0.6,nll,all,50,30,50,2,3.0,0.0,False,False,2708,7,0.707016850961297,0.671491171413799,1.2053913130174103,0.9979418591768899,0.9963295320548698,0.013212860484834277,0.6934056202907525,0.686580901207565,1.0688810618255418,0.571058170440299,0.5541036511957281,1.6417786053899976,,False
566,hyper1-1095,True,True,False,False,False,4,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 08:37:16,0.32,0.08,0.6,nll,all,50,30,100,2,1.0,0.2,True,True,1433,7,0.77837856340603,0.7434817183040447,0.9388411368458649,0.976734595500442,0.9715444500718006,0.10262579649741577,0.6968006233976702,0.7223625386494154,0.9723418204322387,0.6913071288231764,0.6604005561406247,1.240940426006072,,False
567,hyper1-272,True,True,False,False,False,1,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 03:00:16,0.32,0.08,0.6,nll,all,50,30,50,3,1.0,0.0,False,False,1433,7,0.7076474543521285,0.6675464165559389,1.213967293121582,0.8463639445978414,0.815245501620978,0.6641993663210841,0.7511749639240375,0.7184220900872554,0.94811276260408,0.6298037764023687,0.5995719595956752,1.4647967373006958,,False
568,hyper1-869,True,True,False,False,False,3,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 07:00:59,0.32,0.08,0.6,nll,all,50,30,100,2,1.0,0.2,False,True,2708,7,0.7017495399621837,0.6749926933059411,1.1909699292800888,0.9980927802880113,0.9964287645104587,0.01291704943767158,0.6892250952091101,0.6915554910891224,1.0962110312993136,0.5702439713828544,0.5577560595620369,1.613167885168461,,False
569,hyper1-554,True,True,False,False,False,2,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 04:49:40,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.0,True,False,2708,7,0.6918274520055341,0.6601961643890466,1.2390250137681273,0.9134860034163274,0.8908766095249652,0.3925700969562671,0.5909648203909262,0.5733803357765497,1.4855562334021446,0.5986060380350504,0.5802829924869726,1.527768518687541,,False
570,hyper1-329,True,True,False,False,False,2,1,0.01,0.0,GCN_Net,node_id,False,2020-01-14 03:26:17,0.32,0.08,0.6,nll,all,50,30,100,1,,0.0,True,,2708,7,0.5691872071945997,0.5497984811935904,1.654269161175435,0.7614117373703061,0.7292444949388669,0.9729415471066516,0.4865574940523394,0.48402045522532344,1.8157058548305665,0.48486938526320233,0.48933987076324925,1.8794674153422974,,
571,hyper1-995,True,True,False,False,False,4,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 07:54:50,0.32,0.08,0.6,nll,all,50,30,50,2,1.0,0.0,True,True,2708,7,0.703367184378694,0.6585163510027162,1.2580753311900237,0.992871345618474,0.9889593013151835,0.03980081755381626,0.5917239929719718,0.6277689800316308,1.3185986780789976,0.5792629817556572,0.5432358556856807,1.6842364837319739,,False
572,hyper1-168,True,True,False,False,False,1,1,0.01,0.01,GCN_Net,node_id,False,2020-01-14 02:19:33,0.32,0.08,0.6,nll,all,50,30,100,1,,0.0,False,,2708,7,0.6303365994374885,0.6082102241713153,1.4183128696835712,0.771413142071285,0.7387998508534314,0.9347621947784317,0.6658884904350358,0.6377911833640031,1.196402349502291,0.5554551346228953,0.5497116406063142,1.6316608964015753,,
573,hyper1-50,True,True,False,False,False,1,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 01:24:45,0.32,0.08,0.6,nll,all,50,30,50,3,1.0,0.0,True,False,2708,7,0.6947778950790122,0.6608763811898467,1.2478475569367085,0.9979431445890808,0.9963297881009505,0.013207813352091424,0.7052431379771158,0.6849654958557205,1.075504876439525,0.5508802365133527,0.5411123784877805,1.696297597296276,,False
574,hyper1-1104,True,True,False,False,False,4,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 08:42:22,0.32,0.08,0.6,nll,all,50,30,100,3,1.0,0.0,False,False,1433,7,0.7217152120733417,0.6776923352494895,1.174542253508057,0.8153015735884579,0.7800697497905194,0.7918768355580137,0.7172644672701226,0.7446026937544309,0.8880039069017909,0.6741405427709604,0.630266605817535,1.3438714842238273,,False
575,hyper1-1252,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 09:41:22,0.32,0.08,0.6,nll,all,50,30,100,2,1.0,0.2,False,False,1433,7,0.7437360185618554,0.7126225866038624,1.0540148265417888,0.87966745647869,0.8588909534919525,0.5100646648217717,0.6757219722654613,0.6866359134093497,1.1025080112651047,0.6833010360716328,0.6570635189718096,1.2552499138433695,,False
576,hyper1-399,True,True,False,False,False,2,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 03:49:24,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.2,True,True,2708,7,0.6698954043530354,0.6467389521976703,1.2955461428973858,0.9844587277165335,0.9815074198746797,0.06660947347309243,0.5248811750607714,0.5205552430383165,1.673747122584608,0.5437524397877084,0.5442718898779406,1.6726907363606207,,False
577,hyper1-196,True,True,False,False,False,1,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 02:23:58,0.32,0.08,0.6,nll,all,50,30,50,2,1.0,0.2,False,False,2708,7,0.7126679066659595,0.6743115006381938,1.196695538213619,0.947143200105612,0.9260698977954833,0.26589869119889675,0.7140942733000984,0.6900974053742865,1.0548800909721119,0.5970589703976823,0.5796446003575035,1.5512311365783673,,False
578,hyper1-1194,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,node_id,False,2020-01-14 09:14:02,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.0,True,False,2708,7,0.6905921277466129,0.6731219740959766,1.2017262716925035,0.9654537842209504,0.9576423455376464,0.1525425469684656,0.6218425362456799,0.681127016433455,1.117601433297894,0.5658125463878836,0.5679996243058105,1.5871870365753158,,False
579,hyper1-1257,True,True,False,False,False,4,1,0.01,0.01,GAT_Net_fast,keywords,False,2020-01-14 09:43:24,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.0,False,True,1433,7,0.7736558826647021,0.7361722807313648,0.9674246270767517,0.9329870861961874,0.9127163112963385,0.31519649476265377,0.7500177909643798,0.7574967543014394,0.8496424832420955,0.6968141255448448,0.6634994144059826,1.2322829554834849,,False
580,hyper1-712,True,True,False,False,False,3,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 05:53:20,0.32,0.08,0.6,nll,all,50,30,100,2,3.0,0.0,False,False,2708,7,0.6845250519601661,0.6587292877062834,1.245296629158673,0.9266883351147907,0.9248999341615566,0.27055271482121324,0.6786533559691058,0.6576681297838303,1.2126630000753709,0.5732222096041322,0.5577672529276615,1.6058685670142827,,False
581,hyper1-1057,True,True,False,False,False,4,1,0.01,0.0,GAT_Net_fast,keywords,False,2020-01-14 08:22:40,0.32,0.08,0.6,nll,all,50,30,50,2,1.0,0.0,False,True,1433,7,0.7713329410275134,0.7296056154006509,0.9914752464106074,0.962270656003101,0.9531495308275305,0.16875576486732768,0.7286410877635231,0.7234770671264193,0.9704722212695156,0.6810032695725201,0.6476601171159135,1.2914908096300648,,False
582,hyper1-710,True,True,False,False,False,3,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 05:52:20,0.32,0.08,0.6,nll,all,50,30,100,2,1.0,0.2,True,False,2708,7,0.6972677279932965,0.6675943066982348,1.216615859747915,0.9231192882338527,0.9056425976351327,0.3405879075876945,0.6917505195596746,0.6780217407111051,1.14571456266144,0.5920035442490063,0.5741521962966037,1.5513864681952816,,False
583,hyper1-733,True,True,False,False,False,3,1,0.01,0.0,GAT_Net_fast,node_id,False,2020-01-14 06:07:20,0.32,0.08,0.6,nll,all,50,30,100,3,3.0,0.2,False,True,2708,7,0.6944733211439429,0.6630705606062579,1.236007836702706,0.9980927802880113,0.9964287645104587,0.01291704943767158,0.6486931009001802,0.6481165727970843,1.2544796734441714,0.5625539922655539,0.5449886263523543,1.6614501150684577,,False
